3600,480,2451,NaN,NaN,NaN,NaN,505,2476,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,231,2883,NaN,NaN,NaN,NaN,260,2908,NaN,NaN,NaN,NaN
3600,1088,1411,1745,NaN,NaN,NaN,1120,1438,1764,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,1229,NaN,NaN,NaN,NaN,NaN,1253,NaN,NaN,NaN,NaN,NaN
3600,38,NaN,NaN,NaN,NaN,NaN,60,NaN,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,1745,NaN,NaN,NaN,NaN,NaN,1764,NaN,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,3527,NaN,NaN,NaN,NaN,NaN,3597,NaN,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,3288,NaN,NaN,NaN,NaN,NaN,3304,NaN,NaN,NaN,NaN,NaN
3600,1939,NaN,NaN,NaN,NaN,NaN,1966,NaN,NaN,NaN,NaN,NaN
3600,3552,NaN,NaN,NaN,NaN,NaN,3569,NaN,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,3515,NaN,NaN,NaN,NaN,NaN,3581,NaN,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3600,2804,NaN,NaN,NaN,NaN,NaN,2872,NaN,NaN,NaN,NaN,NaN
1067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
